Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270033","Holdings with land size 2-<5","1960","1963","No","300150","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270033","Holdings with land size 2-<5","1970","1970/71","No","209798","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270033","Holdings with land size 2-<5","1980","1980","No","149212","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270033","Holdings with land size 2-<5","1990","1988","No","116684","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270033","Holdings with land size 2-<5","2000","1999/00","No","81620","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","21141","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","11634","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","20300","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","11172","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","1960","1963","No","364020","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","1970","1970/71","No","250466","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","1980","1980","No","166719","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","1990","1988","No","111925","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","2000","1999/00","No","60510","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","46640","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","34280","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","1960","1963","No","484980","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","1970","1970/71","No","354826","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","1980","1980","No","243204","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","1990","1988","No","166548","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","2000","1999/00","No","71240","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","50150","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","36990","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","1960","1963","No","393900","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","1970","1970/71","No","369610","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","1980","1980","No","347319","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","1990","1988","No","288055","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","2000","1999/00","No","137800","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","88520","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","63920","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","1960","1963","No","84900","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","1970","1970/71","No","93222","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","1980","1980","No","114079","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","1990","1988","No","128261","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","2000","1999/00","No","122150","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","97780","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","270039","Holdings with land size 50-<100","2020","2020","No","77880","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","1960","1963","No","19390","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","1970","1970/71","No","27129","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","1980","1980","No","34538","A","Official figure",""
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","1990","1988","No","43714","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","2000","1999/00","No","78750","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","94250","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","102740","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","250","France","60850","Number","2700301","Holdings with land size 200-<500","1960","1963","No","4080","A","Official figure",""
"WCAD","Structural data from agricultural censuses","254","French Guiana","60850","Number","270030","Holdings with land size 0-<1","1980","1980","No","1113","A","Official figure",""
"WCAD","Structural data from agricultural censuses","254","French Guiana","60850","Number","270030","Holdings with land size 0-<1","1990","1989","No","729","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","254","French Guiana","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","1108","A","Official figure","Agricultural area"
